"query","long","lat"
"Bonny Doon,CA","-122.150522","37.041616"
"Reistville,PA","-76.302732","40.327314"
"Cedarburg,WI","-88.004033","43.321475"
"Farmersburg,IN","-87.425279","39.222063"
"Fredericksburg,VA","-77.483689","38.295135"
"Frisco,NC","-75.614493","35.233846"
"Gassville,AR","-92.487866","36.318799"
"Marinette,WI","-87.716311","45.086805"
"Grand Prairie,TX","-97.009389","32.776671"
"Clinton,MS","-90.312371","32.370736"
"Manchester,NH","-71.462111","42.988483"
"Ashburn,GA","-83.644063","31.723074"
"Wrangell,AK","-132.364407","56.449893"
"Barryton,MI","-85.166327","43.737488"
"Mount Pocono,PA","-75.36463","41.12203"
"Low Moor,VA","-79.86887","37.79398"
"Sheffield,AL","-87.69864","34.76509"
"Jeannette,PA","-79.61532","40.32812"
"Webster,TX","-95.11826","29.53773"
"Princeton,WV","-81.117475","37.379876"
"Brant Lake,NY","-73.773434","43.677503"
"Punta Gorda Isles,FL","-82.078423","26.917562"
"Holts Summit,MO","-92.110858","38.658869"
"Maitland,FL","-81.36459","28.625476"
"Mt. Katahdin area,ME","-70.33291","44.088952"
"Orono,MN","-93.604403","44.971352"
"Evant,TX","-98.053477","31.438841"
"Painseville,OH","-81.217227","41.642634"
"Slades Corners,WI","-88.293981","42.581962"
"Church Hill,TN","-82.732009","36.495148"
"Dodge Center,MN","-92.910808","44.045362"
"Acme,PA","-79.405069","40.120149"
"Rancho Palos Verdes,CA","-118.367459","33.753146"
"Ventura County,CA","-119.428151","34.353408"
"Valley Park area of St. Louis,MO","-90.483295","38.545284"
"Kingston Springs,TN","-87.11501","36.102"
"Hatteras Island,NC","-75.682015","35.212927"
"Calumet,MI","-88.45401","47.24659"
"Idledale,CO","-105.244245","39.668426"
"Meridian,MS","-88.663489","32.381605"
"Jones,MS","-89.833495","32.300491"
"North Washington,PA","-79.818427","41.053202"
"Mainstee,MI","-86.306517","44.234635"
"Conifer,CO","-105.284448","39.473542"
"Petersburg,IL","-89.848165","40.011715"
"Long Valley,NJ","-74.794595","40.806849"
"Kayenta,AZ","-110.25896","36.71435"
"Fayette,IA","-91.8084","42.885443"
"Pleasant Hill,OR","-122.915417","43.967356"
"Shelley,ID","-112.118813","43.349659"
"DuBois,PA","-78.720302","41.118045"
"Aneta,ND","-98.043481","47.766493"
"Ashe,NC","-78.049076","34.053858"
"Inman,SC","-82.02964","35.075367"
"Kohala Coast,HI","-156.448127","20.890176"
"Hamlin,PA","-76.37579","40.448147"
"Roslyn,WA","-121.002513","47.223287"
"San Saban,TX","-94.8561","30.614283"
"Clairton,PA","-79.931735","40.324279"
"Lonsdale,MN","-93.425156","44.447704"
"Brighton,IA","-91.845034","41.211747"
"Fond du Lac,WI","-88.436782","43.77366"
"Bailey's Harbor,WI","-87.094865","45.065408"
"Bristow,OK","-96.303922","35.835606"
"Gladstone,MI","-87.115221","45.881256"
"Morehead,KY","-83.42039","38.210471"
"Ovid,CO","-102.358241","40.875571"
"Mt Sterling,IL","-89.870314","41.783568"
"Elgin,OR","-117.907539","45.612664"
"Houston,TX","-95.309789","29.813142"
"Goodlettsville,TN","-86.785248","36.186605"
"May's Landing,NJ","-74.693666","39.36135"
"Greenville,ME","-69.58907","45.4666"
"Livermore,CA","-121.583391","37.526661"
"Sumner county,TN","-87.319398","35.272196"
"Leonard,OK","-95.798809","35.918277"
"Great Bend,PA","-75.744802","41.973758"
"Hallandale,FL","-80.448254","26.145724"
"Stony Brook,NY","-73.127374","40.905957"
"County,KY","-86.64899","37.297516"
"Clarksburg,PA","-79.348779","40.518948"
"Los Angeles,GA","-84.187466","33.252531"
"Briceville,TN","-84.299217","36.162585"
"Hays,NC","-81.116941","36.308091"
"Loma Linda,CA","-115.967051","34.839964"
"Interstate 80.  Between York, Nebraska and Aurora, Nebraska,NE","-96.094445","40.178321"
"Fillmore,IN","-86.73796","39.652271"
"Hillsboro,TX","-97.057661","31.937903"
"Salem,NY","-73.348736","43.225966"
"Wheaton,MD","-77.055256","39.039831"
"Valley View,OH","-81.651749","41.383164"
"San Jacinto Mountain,CA","-116.9589","33.787511"
"Stinnett,TX","-101.445209","35.823913"
"Horse Cave,KY","-85.89552","37.202266"
"Prineville,OR","-120.660334","44.16805"
"Shawnee,KS","-94.720238","39.041672"
"Frankfort,KY","-84.869708","38.228115"
"Orange Park,FL","-81.797016","30.152238"
"Fort Cambell,KY","-87.488695","36.853603"
"Modesto,CA","-121.016796","37.669463"
"Cherry,MN","-92.70713","47.400765"
"Apison,TN","-85.018914","35.017572"
"Yorktown Heights,NY","-73.790284","41.287329"
"Colordao Springs,CO","-104.825489","38.832526"
"Accrington, Lancashire,","-2.3655434","53.7541156"
"District Heights,MD","-76.885744","38.851262"
"Park City,KS","-97.318376","37.800012"
"Pittsville,MO","-93.990221","38.850565"
"Knobel,AR","-90.60206","36.32006"
"Detroit,TX","-95.262837","33.664645"
"Montpelier,ID","-111.29681","42.28644"
"Bremerton,WA","-122.634712","47.606478"
"Raynham,MA","-71.048941","41.9367"
"Chaffee,MO","-89.610468","37.151512"
"Dysart,IA","-92.36492","42.195645"
"Montgomery,TX","-95.685746","30.358652"
"Miami,AZ","-110.86872","33.39922"
"Jefferson,NC","-81.414753","36.403558"
"Bainbridge,GA","-84.617836","30.888734"
"Joppa,MD","-76.351881","39.449157"
"Corte Madera,CA","-122.512035","37.925039"
"Luna,NM","-108.95452","33.81894"
"Krum,TX","-97.23807","33.26151"
"Bloomfield,IA","-92.406245","40.746315"
"Seattle,WA","-122.332071","47.60621"
"North Hero,VT","-73.297992","44.787732"
"Leon,WV","-81.914474","38.704805"
"Geneva,FL","-81.107884","28.751078"
"Butler,MD","-76.743196","39.532955"
"Columbus,MT","-109.206617","45.657453"
"Canaan,ME","-69.585151","44.743659"
"Jenison,MI","-85.842586","42.918544"
"Grey Summit,MO","-94.173636","39.638133"
"Parrish,FL","-82.269458","27.566457"
"Willow Springs,MO","-91.89891","36.933184"
"Oak Creek,CO","-106.944274","40.323272"
"Columbia City,OR","-122.814191","45.892304"
"Milton,VT","-73.121685","44.643418"
"Prescott,WI","-92.80215","44.74886"
"Haena,HI","-159.564722","22.224444"
"Sandy Hook,MS","-89.847732","31.078868"
"Alma,AR","-94.193334","35.479157"
"San Mateo,CA","-122.32253","37.573485"
"New Canaan,CT","-73.501267","41.162209"
"Newington,NH","-70.833667","43.100087"
"Marlboro,NY","-74.002802","41.612647"
"Caniste,NY","-77.661856","42.322136"
"Montrose,IL","-88.37756","39.163869"
"Spring Wood,VA","-78.459299","38.658608"
"Brunswick,ME","-69.9405","43.91172"
"Live Oak,CA","-121.767177","39.236141"
"Linesville,PA","-80.452295","41.624388"
"West Yarmouth,MA","-70.24934","41.6474"
"Jonesboro,GA","-84.337523","33.518505"
"Plum,PA","-79.749491","40.500346"
"Parm,OH","-81.698045","41.469023"
"Grape Creek,IL","-87.636466","40.136234"
"Topaz Lake,NV","-119.544057","38.695741"
"Kingston,NY","-74.06678","41.96973"
"Marysville,WA","-122.161951","48.049576"
"Eldorado,IL","-88.452662","37.810121"
"Claremont,NH","-72.34676","43.37674"
"Randle,WA","-121.894411","46.516754"
"Overton,NV","-114.473191","36.570259"
"Muskego,WI","-88.132708","42.88799"
"Fire Mountain,NV","-119.709998","39.007404"
"Gaylordsville,CT","-73.48429","41.64648"
"Elko,NV","-115.534429","40.905583"
"Old Fort,TN","-84.734006","35.065308"
"Waynesville,NC","-82.98875","35.48871"
"Sunrise,FL","-80.226211","26.151416"
"Newalla,OK","-97.16281","35.40507"
"Bill,WY","-105.485243","42.894249"
"Albany,ME","-69.189142","44.391444"
"Reedly,CA","-122.90091","38.497066"
"Iota,LA","-92.469182","30.299682"
"Smith River,CA","-124.159812","41.925977"
"Ruskin,FL","-82.45263","27.69913"
"Cambridge,ID","-116.690316","44.642508"
"Greeley,CO","-104.680631","40.384991"
"East Glastonbury,CT","-72.534482","41.688896"
"Pomona,CA","-117.756106","34.042286"
"Salem,MO","-91.53927","37.640709"
"Boylston,MA","-71.70368","42.39176"
"Elkhorn,NE","-96.238818","41.288631"
"Birch Run,MI","-83.81449","43.27849"
"Valmy,NV","-117.12678","40.79269"
"Fairfield County-NYC area,CT","-73.235948","41.198279"
"Ventura,CA","-119.358352","34.330829"
"Altus AFB,OK","-99.280343","34.663039"
"Tennessee Ridge,TN","-87.798852","36.315226"
"Pemberton,NJ","-74.709185","39.966394"
"Steger,IL","-87.63643","41.47003"
"Asbury Park,NJ","-74.048582","40.250725"
"Ft. Wayne,IN","-85.140883","41.078015"
"Tekonsha,MI","-84.972831","42.13422"
"Winston Salem,NC","-80.277878","36.09066"
"Carthage,NC","-79.428264","35.32304"
"Poplar Bluff,MO","-90.440688","36.778764"
"Masaryktown,FL","-82.507906","28.479476"
"Rice,WA","-118.100693","48.42424"
"Greene,ME","-70.136683","44.189655"
"Belo,WV","-81.538358","38.229324"
"Brazil,IN","-87.12502","39.52365"
"Benton,MO","-89.538588","37.025936"
"Enloe,TX","-95.65746","33.43289"
"Selma,OR","-123.551451","42.265435"
"Grass Valley,CA","-120.95855","39.196288"
"Dawsonville,GA","-84.155043","34.453661"
"North Bend,NE","-96.77947","41.46112"
"Coral Springs,FL","-80.270604","26.271192"
"Idleyld Park,OR","-123.02395","43.32373"
"La Marque,TX","-94.998361","29.374626"
"Stokes County,NC","-77.447923","35.811616"
"Wayne,WV","-82.418862","38.222206"
"Milford Township,MI","-83.594019","42.589849"
"North Woodmere,NY","-73.724021","40.650104"
"Cotton County,OK","-98.968938","35.520579"
"Winslow,AR","-94.106004","35.862402"
"Odenton,MD","-76.69547","39.0625"
"Richmond Va,VA","-77.418898","37.547443"
"Porter,TX","-95.22966","30.10244"
"Portage,IN","-87.17615","41.57587"
"Green Acres,OR","-123.798434","43.67484"
"Great Falls,SC","-80.940759","34.612456"
"Cold Bay,AK","-162.72111","55.18583"
"Beaver Island,MI","-85.547299","45.668447"
"Shawnee and Geary,OK","-96.909411","35.327402"
"Arlington,SD","-97.246086","44.368264"
"Etiwanda,CA","-117.523662","34.126121"
"New Ross,IN","-86.71445","39.96477"
"Edgar Springs,MO","-91.890325","37.694596"
"Madison,OH","-81.073247","41.781467"
"City of Commerce,CA","-118.219408","33.992759"
"Coalville,IA","-94.125792","42.445249"
"New Washington,IN","-87.163305","38.653289"
"Greencastle.,IN","-86.857172","39.699485"
"Henderson,NV","-114.960945","35.998373"
"Warrenton,NC","-78.190028","36.339089"
"Teterboro,NJ","-74.055584","40.863954"
"Wheeling,WV","-80.647599","40.102703"
"Bay City,OR","-123.8893","45.5226"
"Lochbuie,CO","-104.726305","40.011565"
"Raymond,WA","-123.657572","46.653496"
"San Diego County,CA","-117.08765","32.588319"
"Red Oak,TX","-96.80444","32.51764"
"Keithville,LA","-93.83629","32.33321"
"Okauchee,WI","-88.43593","43.11362"
"Stellenboch Montains,FL","-80.623618","28.079357"
"New Idria,CA","-122.027929","36.971604"
"Chalybeate Springs,AL","-87.226685","34.565093"
"Laguna Pueblo,NM","-103.471308","35.358922"
"Fruitland,MD","-75.620806","38.320318"
"Decatur,AL","-87.011052","34.608016"
"Clarkston,GA","-84.23797","33.810953"
"Trowbridge, Wiltshire,","1.1252825","51.2455894"
"West River,MD","-76.59607","38.85039"
"Grand Ledge,MI","-84.766787","42.700035"
"Eldridge,AL","-87.613508","33.92856"
"Satellite Beach,FL","-80.59005","28.17612"
"Danville,CA","-121.894429","37.784325"
"Funston,GA","-83.877554","31.205365"
"Mercury,NV","-116.598559","37.583805"
"East Amherst,NY","-78.698796","43.042907"
"Fort Campbell,KY","-87.458858","36.657253"
"Rising Sun,MD","-76.056651","39.671572"
"Shartlesville,PA","-76.10439","40.51287"
"Glenville,NC","-83.12931","35.17343"
"Conway,NH","-71.12722","43.98132"
"Plainfield,CT","-71.884113","41.688121"
"Moorhead,MN","-96.735563","46.842028"
"Riesel,TX","-96.944644","31.48862"
"Beaverville,IL","-87.625942","40.963099"
"Homer City,PA","-79.16226","40.5434"
"Comer,GA","-83.144463","34.105661"
"San Pablo Bay,CA","-122.332723","37.951366"
"Lebec,CA","-118.856562","34.881773"
"West Paterson,NJ","-74.194867","40.889821"
"Holderness,NH","-71.604406","43.737831"
"Ellensberg,WA","-120.673267","47.115091"
"Bryant,AR","-92.493519","34.612417"
"Dade County,FL","-81.820501","27.629864"
"Mt. Gilead,NC","-79.934585","35.809053"
"Starks,LA","-93.643003","30.312173"
"Valley  Cottage,NY","-73.934844","41.122868"
"Hilton Head,SC","-81.291459","34.16738"
"Northfield,OH","-81.54079","41.306454"
"Las Vegas,NC","-77.048572","35.111947"
"Manchester-by-the-sea,MA","-70.755062","42.579503"
"Geoje Island,CA","-122.669056","39.017041"
"Warren,OR","-122.874601","45.824213"
"Butler,OH","-82.406952","40.587193"
"Tuftonboro,NH","-71.100411","43.688305"
"Lou,KY","-86.786514","36.684118"
"Tillamook,OR","-123.740874","45.461952"
"Jordon,MN","-93.595736","44.715978"
"Salem,SC","-82.97658","34.866881"
"Washington, D.C.,VA","-78.542142","38.237319"
"Salineville,OH","-80.822333","40.649533"
"Morde, Surrey,","-0.3756192","51.2316107"
"Greenville,KY","-87.164385","37.20083"
"Ashland,KY","-82.647933","38.473824"
"Orangeburg,SC","-80.821825","33.490935"
"Holladay,UT","-111.824656","40.668836"
"Lakeside to North Bend,OR","-122.776675","45.408962"
"Arcola,IL","-88.305182","39.725828"
"Jamestown,TN","-84.935655","36.384844"
"Ben Hur,VA","-83.22336","36.743491"
"Smithfield,RI","-71.54951","41.92204"
"Fishers,IN","-85.947942","39.95987"
"Estill Springs,TN","-86.12804","35.27064"
"Georgia coast,GA","-84.785106","32.307569"
"Hot Springs Village,AR","-92.997552","34.643688"
"Hartford,CT","-72.733602","41.732684"
"Frisco,TX","-96.856347","33.146336"
"Sunfield,MI","-84.9925","42.76226"
"Winchester,CA","-117.07357","33.71691"
"Rosedale,MS","-91.02789","33.85344"
"Silverhill,AL","-87.735","30.527068"
"Court,VA","-79.270038","37.097301"
"Gilman,VT","-71.70654","44.416217"
"Florida,","-91.787107","39.493096"
"Camp Pendelton,CA","-116.466939","32.630007"
"Keyport,NJ","-74.19959","40.43316"
"North Windham,CT","-72.15452","41.74954"
"Pine Knoll Shores,OR","-117.1131","44.879024"
"Shasta Lake,CA","-122.368263","40.69686"
"Scofield Reservoir,UT","-109.483312","37.639865"
"Buchanan,MI","-86.429249","41.841369"
"Bethany,OK","-97.63226","35.51867"
"Many,IL","-88.045942","38.032025"
"Poulsbo,WA","-122.614094","47.751046"
"Cape Girardeau,MO","-89.574605","37.335289"
"Soldiers Grove,WI","-90.808363","43.369813"
"Shelton,CT","-73.087786","41.265694"
"Covington,PA","-77.07719","41.7448"
"New Stanton,PA","-79.658436","40.24375"
"Rose Hill,KS","-97.090019","37.56297"
"Greenville,GA","-84.740188","33.046754"
"Georgetown,MA","-70.981298","42.72377"
"Deep River,CT","-72.452284","41.368124"
"Gurnee,IL","-87.939683","42.375121"
"Reedsburg,WI","-89.95589","43.393767"
"Willow Creek,CA","-123.65987","40.87481"
"Euharlee,GA","-84.851983","34.167895"
"Versailles,IN","-85.244161","39.039682"
"Pink,OK","-97.119748","35.260626"
"Whitwell,TN","-85.530468","35.171226"
"Ashton,ID","-111.42527","44.015259"
"Isanti,MN","-93.24611","45.48944"
"Concord,MA","-71.34895","42.46037"
"Saint James,NY","-73.174435","40.889314"
"Granger,IA","-93.82439","41.7611"
"Commerce,CA","-118.159793","34.000569"
"Womelsdorf,PA","-76.18411","40.36176"
"Cherry Hill,NJ","-75.027557","39.931978"
"Mitchell,SD","-98.086401","43.69591"
"Pfafftown,NC","-80.378143","36.160959"
"Gabbs,NV","-117.928173","38.863664"
"Belgrade,MO","-90.846322","37.789859"
"Lenior City,TN","-84.205759","35.732687"
"Acton or Palmdale,CA","-118.200706","34.464478"
"Dillon,MT","-112.63752","45.21631"
"Russell,NY","-75.104276","44.382351"
"Beach Park,IL","-87.857296","42.422244"
"Dillonvale,OH","-84.402163","39.218114"
"Miami,Fl","-80.178002","25.853765"
"Aitkins,MN","-92.555109","46.620029"
"Burlington,IN","-86.39472","40.48031"
"Grantville,PA","-76.682667","40.373438"
"Red Bluff,CA","-122.340888","40.142907"
"Fredriksburg,VA","-77.45694","38.297442"
"Redmond,WA","-122.121512","47.673988"
"Underhill,VT","-72.907209","44.565148"
"Freedom,WI","-88.464873","44.416326"
"Harker Heights,TX","-97.611484","31.028627"
"Gilette,WY","-105.50339","44.296389"
"Atlantic City area,NJ","-74.47876","39.375851"
"Port Washington,NY","-73.693128","40.839896"
"Middle Smithfield Township,PA","-79.828816","39.801549"
"Marion,LA","-92.28619","32.871556"
"Running Springs,CA","-117.110941","34.210229"
"Nice,CA","-122.85182","39.12483"
"Bridgeport,AL","-85.71442","34.94758"
"Mt. Jackson,VA","-78.655474","38.767741"
"Southbridge,MA","-72.03479","42.08712"
"Seminole,FL","-86.409948","30.479087"
"Mount Rainier National Park,WA","-121.989447","46.738855"
"Elsberry,MO","-90.848269","39.121393"
"Concordville,ME","-70.603455","43.185309"
"Barronvale,PA","-79.271421","39.951743"
"Lake Fork,TX","-101.170526","29.527368"
"Argos,IN","-86.248052","41.242669"
"Seneca,KS","-96.031629","39.847328"
"Williamstown,NJ","-74.98332","39.68586"
"Pacific Grove,CA","-121.91662","36.61774"
"Dayton township,NV","-119.208198","38.985492"
"Shelbyville,IN","-85.791993","39.511568"
"Thonotosassa,FL","-82.278977","28.092775"
"Terrytown,LA","-90.032571","29.910205"
"Tolleson,AZ","-112.272546","33.462914"
"Charlestown,IN","-85.615235","38.459992"
"Belmont,MS","-88.20921","34.50982"
"Millville,PA","-76.525177","41.143816"
"Slana,AK","-143.961111","62.706944"
"Chino Hills,CA","-117.75888","33.9938"
"Elmore city,OK","-97.396414","34.622859"
"Franklinton,NC","-78.45805","36.10182"
"Two Guns,AZ","-112.250887","34.541308"
"Franklin,VA","-76.942233","36.682635"
"Middle Village,NY","-73.88125","40.71649"
"Manchester,WA","-122.492613","47.53864"
"Stark,KS","-95.14303","37.69005"
"Grand View,ID","-116.09343","42.98961"
"Lake City,TN","-84.15465","36.21786"
"Yellowstone North Entrance,WY","-110.712822","45.034469"
"Melbourne,AR","-91.907947","36.063529"
"Houston area,TX","-95.372104","29.764011"
"Newport,KY","-84.478742","39.056261"
"Winchester,VA","-78.16856","39.169668"
"Barnum,MN","-92.720097","46.556833"
"Wyndmoor,PA","-75.212415","40.072443"
"Trenton,FL","-82.81762","29.61329"
"Warren,NH","-71.840883","43.967542"
"Myerstown,PA","-77.189426","40.043703"
"Mayville,WI","-88.545925","43.483463"
"Paskenta,CA","-122.581386","39.877198"
"Mount Shasta City,CA","-122.242784","41.270205"
"Tylertown, MS,MS","-90.20913","31.120859"
"Mcveytown,PA","-77.734919","40.478095"
"Millersvill,PA","-76.35413","39.99788"
"Aguanga,CA","-116.802625","33.519176"
"Albany,IN","-85.274125","40.277967"
"Hawaii Volcanoes National Park,HI","-155.830552","20.237312"
"Brunswick,GA","-81.493973","31.180919"
"Canton,MI","-83.483576","42.325573"
"Encinitas Carlsbad,CA","-117.293956","33.048786"
"Barview,OR","-124.313172","43.354278"
"Hartford,KS","-95.95582","38.30835"
"Plum Boro,PA","-79.727132","40.50182"
"Battleground,WA","-122.531645","45.803592"
"Eldorado,AR","-92.668723","33.203725"
"Claverack,NY","-73.73457","42.22509"
"East Norwich,NY","-73.52892","40.84957"
"Trego,MT","-114.86932","48.70524"
"Gallatin Gateway,MT","-111.24848","45.338987"
"Mount Airy,MD","-77.214087","39.407252"
"New London,CT","-72.09952","41.35565"
"Brookside,AL","-86.91666","33.63788"
"Frontenac,MO","-90.415118","38.635608"
"Summit,MS","-90.46843","31.28379"
"Cedar Park,TX","-97.8242","30.503949"
"Ormond beach,FL","-81.172169","29.022729"
"Mentor Headlands,OH","-81.311772","41.739766"
"Indian Mound,TN","-87.697982","36.490214"
"Isle of Palms,SC","-79.760516","32.807206"
"Port Huron,MI","-82.467461","42.984014"
"Vinton,VA","-79.877505","37.275674"
"Grand Lake,CO","-105.852209","40.153982"
"East Tacoma,WA","-122.43373","47.261471"
"Vineland,CO","-104.459415","38.245558"
"Seldon,NY","-73.038249","40.865024"
"Pioche,NV","-114.45221","37.92969"
"Lincoln City,OR","-123.98885","44.908891"
"Gilbert,AR","-92.71628","35.98785"
"Anchor Point,AK","-151.70781","59.837116"
"Heuvelton,NY","-75.40716","44.61812"
"Ashford Hollow,NY","-78.685306","42.403396"
"Metuchen,NJ","-74.3632","40.54316"
"Howard,OH","-82.283974","40.418367"
"Wilton,CT","-73.439165","41.209695"
"Deming area,NM","-107.77686","32.148749"
"Water Valley,MS","-89.633458","34.101631"
"Eugen,OR","-123.086754","44.052069"
"Spindale,NC","-81.9211","35.354511"
"Martin,TN","-88.782561","36.324103"
"Ronkonkoma,NY","-73.130469","40.808322"
"Callands,VA","-79.60708","36.785155"
"Plymouth,VT","-72.724848","43.526289"
"Sante Fe,NM","-105.92154","35.647065"
"Huron,OH","-82.538619","41.375658"
"Centerburg,OH","-82.665177","40.313394"
"Bloomfield,MI","-83.319587","42.608697"
"Nettleton,MS","-88.622271","34.088998"
"Sioux city,IA","-92.161281","43.198027"
"Luling,TX","-97.638005","29.709928"
"Kenai Peninsula,AK","-151.304427","60.58293"
"Marengo,IL","-88.607897","42.255176"
"Robert,LA","-90.34092","30.5063"
"Capon Bridge,WV","-78.43612","39.29816"
